,Dominant_Topic,Perc_Contribution,Topic_Keywords,text_pre,text,userid,textID
515,6.0,0.5802000164985657,"day_L, come_L, live_L, build_H, feel_L, tomorrow_L, tri_L, babi_H, hear_H, need_H","Why do you build me up (build me up) Buttercup, baby Just to let me down (let me down) and mess me around And then worst of all (worst of all) you never call, baby When you say you will (say you will) but I love you still I need you (I need you) more than anyone, darlin' You know that I have from the start So build me up (build me up) Buttercup, don't break my heart","['buttercup', 'babi', 'mess', 'babi', 'buttercup', 'heart', 'build', 'build', 'let', 'let', 'call', 'say', 'say', 'love', 'need', 'need', 'know', 'start', 'build', 'build', 'break', 'worst', 'worst']",3ac58ad39d81acfe169aadc4815effe6,42421
516,7.0,0.9451000094413757,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H","Hell says hello, well, it's time I should go To pastures green, that I've yet to see. Hurry back to me, my wild calling. It's been the worst day since yesterday.","['time', 'pastur', 'call', 'day', 'yesterday', 'say', 'go', 'see', 'hurri', 'green', 'wild', 'worst']",3ac58ad39d81acfe169aadc4815effe6,42430
517,5.0,0.9491000175476074,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H","I hope it's worth it, what's left behind me, yeah.  I know you'll find your own way When I'm not with you.  So tell everybody, the ones who walk beside me, yeah, I hope you find your own way When I'm not with you tonight.","['way', 'one', 'hope', 'way', 'tonight', 'hope', 'left', 'know', 'find', 'tell', 'walk', 'find', 'worth']",3ac58ad39d81acfe169aadc4815effe6,42434
518,8.0,0.8525999784469604,"want_H, need_H, let_H, know_H, got_H, aliv_H, happi_H, keep_H, give_H, run_H",Wherever I am you'll always be More than just a memory. If I ever leave this world alive.,"['world', 'memori', 'leav', 'aliv']",3ac58ad39d81acfe169aadc4815effe6,42439
519,14.0,0.9096999764442444,"think_H, m_H, know_H, eye_H, thing_H, wind_H, take_L, see_H, song_H, said_H","Pretty soon you won't matter to me anymore.  And you won't be able to make me cry.  So enjoy it now, cuz pretty soon, I won't care what you think.","['cri', 'think', 'matter', 'make', 'enjoy', 'care', 'abl']",3ac58ad39d81acfe169aadc4815effe6,42442
520,12.0,0.9451000094413757,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","I don't know who I am anymore. Not once in life have I been real, but I've never felt this close before. I've been looking in your window, been dressing in your clothes, I've been watching you long enough to know I can't go on..","['life', 'window', 'cloth', 'know', 'know', 'felt', 'look', 'dress', 'watch', 'can', 'go', 'close']",3ac58ad39d81acfe169aadc4815effe6,42444
521,5.0,0.8133000135421753,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H","And everything under the sun is in tune, But the sun is eclipsed by the moon. There is no dark side of the moon really. Matter of fact it's all dark.","['fact', 'eclips', 'dark']",3ac58ad39d81acfe169aadc4815effe6,42447
522,1.0,0.8963000178337097,"make_H, say_H, bad_H, roll_H, new_L, babi_H, love_L, start_H, bean_H, colleg_H",Sometimes I'm a selfish fake; You're always a true friend.  And I don't deserve you 'Cause I'm not there for you. Please forgive me again...,"['friend', 'deserv', 'forgiv', 'selfish', 'fake', 'true']",3ac58ad39d81acfe169aadc4815effe6,42451
523,8.0,0.8133000135421753,"want_H, need_H, let_H, know_H, got_H, aliv_H, happi_H, keep_H, give_H, run_H","Do you remember when we used to sing, Sha la la la la la la la la la la te da","['sing', 'rememb', 'use']",3ac58ad39d81acfe169aadc4815effe6,42457
524,2.0,0.8525999784469604,"night_H, cri_H, lone_L, end_L, life_H, take_L, song_L, run_H, seem_H, go_L","As strange as it seems, I'd rather dissolve than have you ignore me....","['seem', 'dissolv', 'ignor', 'strang']",3ac58ad39d81acfe169aadc4815effe6,42466
525,12.0,0.9606000185012817,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","Feel the words from my lips To your hearts finger tip Then you know where I come from. Cause I know, yes I know, Everything there is to know Cause I lost everything I had. See, I Could have danced on the sun, But my world came undone...","['word', 'lip', 'heart', 'finger', 'tip', 'caus', 'world', 'undon', 'feel', 'know', 'come', 'know', 'know', 'know', 'lost', 'danc', 'came']",3ac58ad39d81acfe169aadc4815effe6,42479
526,12.0,0.9096999764442444,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","I don't want to be your good time, I don't want to be your fall-back crutch anymore.","['time', 'fall', 'back', 'crutch', 'want', 'want', 'good']",3ac58ad39d81acfe169aadc4815effe6,42486
527,12.0,0.6121000051498413,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","I wake up and tear drops, they fall down like rain, I put on that old song we danced to and then, I head off to my job, guess not much has changed, Punch the clock, head for home, Check the phone, just in case, Go to bed, dream of you, That's what I'm doin' these days.","['drop', 'rain', 'song', 'head', 'job', 'punch', 'clock', 'phone', 'case', 'bed', 'day', 'fall', 'put', 'danc', 'guess', 'chang', 'check', 'go', 'dream', ""doin'"", 'old']",3ac58ad39d81acfe169aadc4815effe6,42489
528,8.0,0.534600019454956,"want_H, need_H, let_H, know_H, got_H, aliv_H, happi_H, keep_H, give_H, run_H",What do I want? I don't even know anymore. I guess i'll just say that i want to be happy...,"['want', 'know', 'say', 'want', 'happi']",3ac58ad39d81acfe169aadc4815effe6,42490
529,14.0,0.9451000094413757,"think_H, m_H, know_H, eye_H, thing_H, wind_H, take_L, see_H, song_H, said_H","Ain't it funny? I think it's funny, **bobsnewline** I'm gonna laugh until I don't cry honey, 'cause **bobsnewline** Shedding tears just ain't my style **bobsnewline** But I guess I oughta miss ya for a little while...","['honey', 'tear', 'style', 'think', 'gon', 'laugh', 'cri', 'shed', 'guess', 'funni', 'funni', 'littl']",3ac58ad39d81acfe169aadc4815effe6,42497
530,5.0,0.9663000106811523,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H","But you always find a way to keep me right here waiting. You always find the words to say to keep me right here waiting. And if you chose to walk away, I'd still be right here waiting, Searching for the things to say to keep you right here waiting...","['way', 'word', 'thing', 'find', 'keep', 'wait', 'find', 'say', 'keep', 'wait', 'chose', 'walk', 'wait', 'search', 'say', 'keep', 'wait', 'right', 'right', 'right']",3ac58ad39d81acfe169aadc4815effe6,42510
531,12.0,0.8525999784469604,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","Oh yeah, life goes on, Long after the thrill of livin' is gone...","['life', 'goe', 'gone', 'long']",3ac58ad39d81acfe169aadc4815effe6,42511
532,4.0,0.9282000064849854,"tri_H, time_H, old_H, lost_H, get_H, littl_H, make_H, see_H, bring_H, ground_H","Three o' clock in the morning, It's quiet and there's no one around. **bobsnewline** Just a bang and a clatter, As an angel runs to ground. Just a bang and a clatter, As an angel hits the ground...","['o', 'clock', 'morn', 'angel', 'ground', 'ground', 'run', 'hit', 'quiet']",3ac58ad39d81acfe169aadc4815effe6,42521
533,12.0,0.7455000281333923,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","My, my, my it's a beautiful world...","['world', 'beauti']",3ac58ad39d81acfe169aadc4815effe6,42533
534,12.0,0.9491000175476074,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","But there's a danger in loving somebody too much, And it's sad when you know it's your heart you can't trust. There's a reason why people don't stay where they are. Baby sometimes love just ain't enough...","['danger', 'heart', 'reason', 'peopl', 'babi', 'love', 'know', 'can', 'trust', 'stay', 'love', 'sad', 'enough']",3ac58ad39d81acfe169aadc4815effe6,42541
535,8.0,0.9451000094413757,"want_H, need_H, let_H, know_H, got_H, aliv_H, happi_H, keep_H, give_H, run_H","I'm tired of playin' foolish games.  I'm tired of all your lies makin me insane.  I don't ask for much, the truth will do just fine.  Won't you lay it on the line?","['playin', 'game', 'truth', 'line', 'lie', 'ask', 'lay', 'tire', 'foolish', 'tire', 'much', 'fine']",3ac58ad39d81acfe169aadc4815effe6,42564
536,7.0,0.8783000111579895,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H","If you just walked away, What could I really say?  Would it matter anyway?  Would it change how you feel?","['walk', 'say', 'matter', 'chang', 'feel']",3ac58ad39d81acfe169aadc4815effe6,42566
537,10.0,0.9348999857902527,"take_L, say_H, night_H, beauti_H, day_H, death_H, escap_H, come_L, life_H, world_H",A singer in a smokey room... the smell of wine and cheap perfume...for a smile they can share the night... it just goes on and on and on...,"['singer', 'smokey', 'room', 'wine', 'perfum', 'smile', 'share', 'night', 'goe', 'cheap']",3ac58ad39d81acfe169aadc4815effe6,42569
538,12.0,0.9282000064849854,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H",Now do you believe in rock n roll? Can music save your mortal soul? And can you teach me how to dance real slow?,"['roll', 'music', 'soul', 'danc', 'believ', 'save', 'teach', 'mortal', 'slow']",3ac58ad39d81acfe169aadc4815effe6,42574
539,6.0,0.5306000113487244,"day_L, come_L, live_L, build_H, feel_L, tomorrow_L, tri_L, babi_H, hear_H, need_H","Why do you build me up (build me up), Buttercup, baby, Just to let me down (let me down) and mess me around?  And then worst of all (worst of all) you never call, baby, When you say you will (say you will), but I love you still.  I need you (I need you) more than anyone, darlin', You know that I have from the start.  So build me up (build me up), Buttercup, don't break my heart.","['buttercup', 'babi', 'mess', 'babi', 'heart', 'build', 'build', 'let', 'let', 'call', 'say', 'say', 'love', 'need', 'need', 'know', 'start', 'build', 'build', 'break', 'worst', 'worst']",3ac58ad39d81acfe169aadc4815effe6,42582
540,12.0,0.9451000094413757,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","Did you write the Book of Love, And do you have faith in God above If the Bible tells you so?  Do you believe in rock n' roll?  Can music save your mortal soul?  And can you teach me how to dance real slow?","['love', 'faith', 'roll', 'music', 'soul', 'danc', 'tell', 'believ', 'save', 'teach', 'mortal', 'slow']",3ac58ad39d81acfe169aadc4815effe6,42610
541,14.0,0.9282000064849854,"think_H, m_H, know_H, eye_H, thing_H, wind_H, take_L, see_H, song_H, said_H","Couple of guys sittin' around drinkin 'Down at the Starlight Bar. One of 'em says, /You know I've been thinking","['coupl', 'guy', 'drinkin', 'starlight', 'bar', 'sittin', 'say', 'know', 'think']",3ac58ad39d81acfe169aadc4815effe6,42643
542,5.0,0.8963000178337097,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H","Hey I wish her well as she rots in hell, and you can tell her I said so.","['rot', 'hell', 'wish', 'tell', 'said', 'well']",3ac58ad39d81acfe169aadc4815effe6,42663
543,12.0,0.9646000266075134,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","Day after day, love turns grey Like the skin of a dying man. Night after night, we pretend it's all right, But I have grown older and You have grown colder and Nothing is very much fun any more. **bobsnewline** And I can feel one of my turns coming on...","['love', 'skin', 'man', 'night', 'night', 'colder', 'fun', 'turn', 'die', 'pretend', 'grown', 'feel', 'turn', 'come', 'grey', 'right', 'older', 'grown', 'much']",3ac58ad39d81acfe169aadc4815effe6,42665
544,7.0,0.9606000185012817,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H","Every time I thought I'd got it made It seemed the taste was not so sweet. So I turned myself to face me, But I've never caught a glimpse Of how the others must see the faker. I'm much too fast to take that test...","['time', 'tast', 'glimps', 'other', 'take', 'test', 'thought', 'got', 'made', 'seem', 'turn', 'face', 'caught', 'see', 'sweet', 'faker', 'fast']",3ac58ad39d81acfe169aadc4815effe6,42676
545,5.0,0.9240999817848206,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H","You still cross my mind from time to time. And I mostly smile. **bobsnewline** Trying to figure out what my head thinks, **bobsnewline** But, my head just ain't what it used to be. **bobsnewline** And then again, what's the point anyway?","['mind', 'time', 'time', 'figur', 'head', 'point', 'cross', 'smile', 'tri', 'think', 'use']",3ac58ad39d81acfe169aadc4815effe6,42693
546,7.0,0.9678000211715698,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H","Pay my respects to grace and virtue. Send my condolences to good. Hear my regards to soul and romance, They always did the best they could. And so long to devotion, You taught me everything I know. Wave goodbye, wish me well, You've gotta let me go...","['pay', 'respect', 'virtu', 'condol', 'soul', 'romanc', 'devot', 'goodby', 'grace', 'send', 'hear', 'regard', 'taught', 'know', 'wish', 'got', 'let', 'go', 'good', 'best', 'long']",3ac58ad39d81acfe169aadc4815effe6,42702
547,0.0,0.5210000276565552,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",I don't need no arms around me And I dont need no drugs to calm me. I have seen the writing on the wall. Don't think I need anything at all. All in all it was all just bricks in the wall. All in all you were all just bricks in the wall.,"['arm', 'drug', 'wall', 'need', 'need', 'calm', 'seen', 'write', 'think', 'need']",3ac58ad39d81acfe169aadc4815effe6,42709
548,5.0,0.7455000281333923,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H",Always telling me /You always get your way,"['way', 'tell']",3bde607fa84e1765d3b07bf18d748bce,42923
549,14.0,0.8133000135421753,"think_H, m_H, know_H, eye_H, thing_H, wind_H, take_L, see_H, song_H, said_H","Yea. I just like the song, I think Danger was better though","['song', 'danger', 'think']",3bde607fa84e1765d3b07bf18d748bce,43068
550,1.0,0.9282000064849854,"make_H, say_H, bad_H, roll_H, new_L, babi_H, love_L, start_H, bean_H, colleg_H",Letter: P **bobsnewline** Like: Purple **bobsnewline** Dislike: Pimples? XD **bobsnewline** Song: I don't know any songs that start with P -.- **bobsnewline** Like for a letter~,"['letter', 'p', 'dislik', 'pimpl', 'song', 'p', 'know', 'start', 'purpl']",3bde607fa84e1765d3b07bf18d748bce,43148
551,0.0,0.06669999659061432,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",My baby does the hanky panky.,[],3cc0db55763257a91f1947ed77d8aac5,43546
552,7.0,0.8525999784469604,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H",/I'm a bandleader; not only can I drink a whole lot,"['bandlead', 'lot', 'drink', 'whole']",3cc0db55763257a91f1947ed77d8aac5,43580
553,0.0,0.9096999764442444,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H","Love me tender, love me sweet, love me like I love my feet.","['love', 'tender', 'love', 'love', 'feet', 'love', 'sweet']",3cc0db55763257a91f1947ed77d8aac5,43657
554,7.0,0.8963000178337097,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H","Peel's foe, not a set animal, laminates a tone of sleep.","['foe', 'anim', 'lamin', 'tone', 'sleep', 'set']",3cc0db55763257a91f1947ed77d8aac5,43661
555,7.0,0.7455000281333923,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H","Oh moon of Alabama, we now must say goodbye...","['goodby', 'say']",3cc0db55763257a91f1947ed77d8aac5,43664
556,0.0,0.7455000281333923,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",It seems that there are no more songs,"['song', 'seem']",3cc0db55763257a91f1947ed77d8aac5,43686
557,7.0,0.8963000178337097,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H","I feel the Earth move, I feel the tumbling down the tumbling down","['earth', 'move', 'feel', 'feel', 'tumbl', 'tumbl']",3cc0db55763257a91f1947ed77d8aac5,43698
558,9.0,0.9096999764442444,"fuck_H, got_H, get_H, stay_H, girl_L, wish_L, mine_H, sad_H, song_H, gon_H","Oh show us the way to the next whiskey bar, oh don't ask why, oh don't ask why...","['way', 'whiskey', 'bar', 'show', 'ask', 'ask', 'next']",3cc0db55763257a91f1947ed77d8aac5,43729
559,7.0,0.9096999764442444,"say_H, time_H, go_H, know_H, good_H, take_H, got_H, feel_H, see_H, mind_H","/It could be a balloon. It could be Franky. It could be very fresh and clean. And these are the days my friends and these are the days my friends/""""","['clean', 'day', 'friend', 'day', 'balloon', 'franki', 'fresh']",3cc0db55763257a91f1947ed77d8aac5,43739
560,12.0,0.8783000111579895,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H",ties a rope to a tree and hangs the universe!,"['tie', 'tree', 'univers', 'rope', 'hang']",3cc0db55763257a91f1947ed77d8aac5,43742
561,4.0,0.9524999856948853,"tri_H, time_H, old_H, lost_H, get_H, littl_H, make_H, see_H, bring_H, ground_H","It is then that wealthy patrons of the state, with numberless murders in their hearts, make public acclaim of the morality of self-loathing that commits one more.","['patron', 'murder', 'heart', 'acclaim', 'moral', 'self', 'commit', 'state', 'make', 'loath', 'wealthi', 'numberless', 'public', 'more']",3cc0db55763257a91f1947ed77d8aac5,43771
562,12.0,0.8963000178337097,"go_H, know_H, let_H, love_H, day_H, fall_H, make_H, come_H, time_H, gon_H","I'm so tired, I haven't slept a wink, I'm so tired, my mind is on the blink...","['wink', 'mind', 'blink', 'slept', 'tire', 'tire']",3cc0db55763257a91f1947ed77d8aac5,43781
