cos_lg1,cos_lg2,cos_lg3,cos_en,train_report,test_report,time,count1,count2
0.998,0.97,0.8,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.995745   0.430769  0.873333    0.713257      0.941130
recall       0.863469   0.965517  0.873333    0.914493      0.873333
f1-score     0.924901   0.595745  0.873333    0.760323      0.893083
support    271.000000  29.000000  0.873333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.976000   0.458333  0.892617    0.717167      0.927360
recall       0.903704   0.785714  0.892617    0.844709      0.892617
f1-score     0.938462   0.578947  0.892617    0.758704      0.904682
support    135.000000  14.000000  0.892617  149.000000    149.000000",2020-03-20 18:16:28.750674,1,4
0.998,0.97,0.8,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988095   0.541667  0.916667    0.764881      0.944940
recall       0.918819   0.896552  0.916667    0.907685      0.916667
f1-score     0.952199   0.675325  0.916667    0.813762      0.925434
support    271.000000  29.000000  0.916667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.977778   0.785714  0.959732    0.881746      0.959732
recall       0.977778   0.785714  0.959732    0.881746      0.959732
f1-score     0.977778   0.785714  0.959732    0.881746      0.959732
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-20 18:18:17.015710,2,1
0.998,0.97,0.8,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988327   0.604651  0.933333    0.796489      0.951238
recall       0.937269   0.896552  0.933333    0.916911      0.933333
f1-score     0.962121   0.722222  0.933333    0.842172      0.938931
support    271.000000  29.000000  0.933333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.977778   0.785714  0.959732    0.881746      0.959732
recall       0.977778   0.785714  0.959732    0.881746      0.959732
f1-score     0.977778   0.785714  0.959732    0.881746      0.959732
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-20 18:20:05.430530,2,2
0.998,0.97,0.8,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988417   0.634146      0.94    0.811282      0.954171
recall       0.944649   0.896552      0.94    0.920601      0.940000
f1-score     0.966038   0.742857      0.94    0.854447      0.944464
support    271.000000  29.000000      0.94  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.977778   0.785714  0.959732    0.881746      0.959732
recall       0.977778   0.785714  0.959732    0.881746      0.959732
f1-score     0.977778   0.785714  0.959732    0.881746      0.959732
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-20 18:21:54.542261,2,3
0.998,0.97,0.8,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984674   0.641026      0.94    0.812850      0.951455
recall       0.948339   0.862069      0.94    0.905204      0.940000
f1-score     0.966165   0.735294      0.94    0.850730      0.943848
support    271.000000  29.000000      0.94  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.977941   0.846154  0.966443    0.912048      0.965558
recall       0.985185   0.785714  0.966443    0.885450      0.966443
f1-score     0.981550   0.814815  0.966443    0.898182      0.965883
support    135.000000  14.000000  0.966443  149.000000    149.000000",2020-03-20 18:23:42.915516,2,4
0.998,0.97,0.8,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.980695   0.585366  0.926667    0.783030      0.942480
recall       0.937269   0.827586  0.926667    0.882428      0.926667
f1-score     0.958491   0.685714  0.926667    0.822102      0.932122
support    271.000000  29.000000  0.926667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.970803   0.833333  0.959732    0.902068      0.957886
recall       0.985185   0.714286  0.959732    0.849735      0.959732
f1-score     0.977941   0.769231  0.959732    0.873586      0.958331
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-20 18:25:30.788540,3,1
0.998,0.97,0.8,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.981061   0.666667  0.943333    0.823864      0.950669
recall       0.955720   0.827586  0.943333    0.891653      0.943333
f1-score     0.968224   0.738462  0.943333    0.853343      0.946014
support    271.000000  29.000000  0.943333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.970803   0.833333  0.959732    0.902068      0.957886
recall       0.985185   0.714286  0.959732    0.849735      0.959732
f1-score     0.977941   0.769231  0.959732    0.873586      0.958331
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-20 18:27:18.964065,3,2
0.998,0.97,0.8,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.981203   0.705882      0.95    0.843543      0.954589
recall       0.963100   0.827586      0.95    0.895343      0.950000
f1-score     0.972067   0.761905      0.95    0.866986      0.951751
support    271.000000  29.000000      0.95  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.970803   0.833333  0.959732    0.902068      0.957886
recall       0.985185   0.714286  0.959732    0.849735      0.959732
f1-score     0.977941   0.769231  0.959732    0.873586      0.958331
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-20 18:29:07.862164,3,3
0.998,0.97,0.8,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.977612   0.718750      0.95    0.848181      0.952589
recall       0.966790   0.793103      0.95    0.879947      0.950000
f1-score     0.972171   0.754098      0.95    0.863135      0.951090
support    271.000000  29.000000      0.95  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.971014   0.909091  0.966443    0.940053      0.965196
recall       0.992593   0.714286  0.966443    0.853439      0.966443
f1-score     0.981685   0.800000  0.966443    0.890842      0.964614
support    135.000000  14.000000  0.966443  149.000000    149.000000",2020-03-20 18:30:56.119656,3,4
0.998,0.97,0.8,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.966038   0.571429      0.92    0.768733      0.927892
recall       0.944649   0.689655      0.92    0.817152      0.920000
f1-score     0.955224   0.625000      0.92    0.790112      0.923302
support    271.000000  29.000000      0.92  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.964029   0.900000  0.959732    0.932014      0.958013
recall       0.992593   0.642857  0.959732    0.817725      0.959732
f1-score     0.978102   0.750000  0.959732    0.864051      0.956670
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-20 18:32:46.240489,4,1
0.998,0.97,0.8,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.966667   0.666667  0.936667    0.816667      0.937667
recall       0.963100   0.689655  0.936667    0.826377      0.936667
f1-score     0.964880   0.677966  0.936667    0.821423      0.937145
support    271.000000  29.000000  0.936667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.964029   0.900000  0.959732    0.932014      0.958013
recall       0.992593   0.642857  0.959732    0.817725      0.959732
f1-score     0.978102   0.750000  0.959732    0.864051      0.956670
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-20 18:34:36.424070,4,2
0.998,0.97,0.8,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.966912   0.714286  0.943333    0.840599      0.942491
recall       0.970480   0.689655  0.943333    0.830067      0.943333
f1-score     0.968692   0.701754  0.943333    0.835223      0.942888
support    271.000000  29.000000  0.943333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.964029   0.900000  0.959732    0.932014      0.958013
recall       0.992593   0.642857  0.959732    0.817725      0.959732
f1-score     0.978102   0.750000  0.959732    0.864051      0.956670
support    135.000000  14.000000  0.959732  149.000000    149.000000",2020-03-20 18:36:26.728451,4,3
0.998,0.97,0.8,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.963504   0.730769  0.943333    0.847136      0.941006
recall       0.974170   0.655172  0.943333    0.814671      0.943333
f1-score     0.968807   0.690909  0.943333    0.829858      0.941944
support    271.000000  29.000000  0.943333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.964286   1.000000  0.966443    0.982143      0.967641
recall       1.000000   0.642857  0.966443    0.821429      0.966443
f1-score     0.981818   0.782609  0.966443    0.882213      0.963101
support    135.000000  14.000000  0.966443  149.000000    149.000000",2020-03-20 18:38:15.100249,4,4
0.998,0.97,0.8,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.483333  0.896667    0.741667      0.950056
recall       0.885609   1.000000  0.896667    0.942804      0.896667
f1-score     0.939335   0.651685  0.896667    0.795510      0.911529
support    271.000000  29.000000  0.896667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.976744   0.550000  0.919463    0.763372      0.936647
recall       0.933333   0.785714  0.919463    0.859524      0.919463
f1-score     0.954545   0.647059  0.919463    0.800802      0.925654
support    135.000000  14.000000  0.919463  149.000000    149.000000",2020-03-20 18:40:04.794065,1,1
0.998,0.97,0.8,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.557692  0.923333    0.778846      0.957244
recall       0.915129   1.000000  0.923333    0.957565      0.923333
f1-score     0.955684   0.716049  0.923333    0.835867      0.932519
support    271.000000  29.000000  0.923333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.969231   0.526316  0.912752    0.747773      0.927615
recall       0.933333   0.714286  0.912752    0.823810      0.912752
f1-score     0.950943   0.606061  0.912752    0.778502      0.918538
support    135.000000  14.000000  0.912752  149.000000    149.000000",2020-03-20 18:41:57.759909,1,2
0.998,0.97,0.8,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.996032   0.583333      0.93    0.789683      0.956138
recall       0.926199   0.965517      0.93    0.945858      0.930000
f1-score     0.959847   0.727273      0.93    0.843560      0.937365
support    271.000000  29.000000      0.93  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.969231   0.526316  0.912752    0.747773      0.927615
recall       0.933333   0.714286  0.912752    0.823810      0.912752
f1-score     0.950943   0.606061  0.912752    0.778502      0.918538
support    135.000000  14.000000  0.912752  149.000000    149.000000",2020-03-20 18:43:54.730643,1,3
0.998,0.97,0.8,0.8,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988462   0.650000  0.943333    0.819231      0.955744
recall       0.948339   0.896552  0.943333    0.922446      0.943333
f1-score     0.967985   0.753623  0.943333    0.860804      0.947263
support    271.000000  29.000000  0.943333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.969466   0.555556  0.919463    0.762511      0.930575
recall       0.940741   0.714286  0.919463    0.827513      0.919463
f1-score     0.954887   0.625000  0.919463    0.789944      0.923891
support    135.000000  14.000000  0.919463  149.000000    149.000000",2020-03-20 18:45:43.581229,1,4
