dominant_t,topic_per,keywords,text,userid,textiD,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
13,0.957499981,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","bought a shit-ton of cleaning supplies at Target..it's ok, I told check out girl we're hiding a body.  Sounds like more fun than cleaning all day...Just sayin..I'm gonna need a moral boost when this is over. Who ya gonna call..",25c68399f38b70d0466ae022feb4fe6a,26513,44,80.14,81.84,46.36,68.66,14.67,6.82,88.64,43.18,15.91,9.09,4.55,2.27,2.27,0,0,6.82,6.82,13.64,6.82,4.55,2.27,0,25,6.82,6.82,4.55,0,6.82,6.82,4.55,2.27,0,2.27,0,13.64,0,0,2.27,0,6.82,0,0,2.27,0,2.27,2.27,2.27,0,2.27,0,4.55,4.55,0,0,0,6.82,2.27,0,2.27,0,2.27,4.55,11.36,4.55,15.91,4.55,6.82,4.55,0,2.27,0,2.27,2.27,0,11.36,2.27,6.82,2.27,0,0,36.36,25,2.27,0,0,0,0,2.27,0,6.82,0,0
13,0.861000001,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Saw Black Swan.....Whoa! A pretty pleasant Christmas eve..now I get to sleep in...ahhh...,25c68399f38b70d0466ae022feb4fe6a,26514,16,97.36,26.6,95.6,99,8,12.5,93.75,31.25,6.25,6.25,6.25,0,0,0,0,0,6.25,12.5,0,6.25,0,0,12.5,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,6.25,0,0,0,6.25,0,0,12.5,12.5,0,0,6.25,6.25,0,0,0,6.25,0,0,0,6.25,0,6.25,12.5,0,25,0,6.25,18.75,0,0,0,0,6.25,0,12.5,0,6.25,0,6.25,6.25,87.5,81.25,0,0,0,0,6.25,0,0,0,0,0
13,0.878300011,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",had an amazing day with wifey..forgetting the whole part about work til 4...glad Stephen's no longer occupied :),25c68399f38b70d0466ae022feb4fe6a,26536,20,96.79,50,15.86,99,20,20,85,35,0,0,0,0,0,0,0,0,10,15,5,5,5,5,10,15,5,0,5,10,15,15,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,5,5,0,15,0,5,10,5,0,0,0,0,0,5,0,5,0,0,0,30,25,0,0,0,0,0,0,0,5,0,0
13,0.878300011,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",feels like every time I have a plan..things change. Out of my hands. I am blessed though :),25c68399f38b70d0466ae022feb4fe6a,26543,19,49.71,1.81,99,99,6.33,5.26,100,57.89,21.05,15.79,15.79,0,0,0,0,5.26,5.26,15.79,10.53,5.26,5.26,0,15.79,0,5.26,0,0,5.26,10.53,10.53,0,0,0,0,0,0,0,0,0,21.05,5.26,5.26,0,0,5.26,5.26,10.53,0,0,10.53,5.26,5.26,0,0,0,5.26,0,5.26,0,0,0,0,15.79,5.26,15.79,5.26,5.26,5.26,0,0,0,0,5.26,0,5.26,0,5.26,0,0,0,21.05,21.05,0,0,0,0,0,0,0,0,0,0
13,0.94569999,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",out to see friends...wine sounds good. Tomorrow is Eclipse//girls night.  Trying to forget it's July..the last 2 haven't been so good to me. Maybe I can make August start early..Grateful for my support system.,25c68399f38b70d0466ae022feb4fe6a,26553,38,57.18,21.49,96.09,99,9.5,13.16,92.11,42.11,10.53,7.89,7.89,0,0,0,0,2.63,2.63,13.16,13.16,5.26,2.63,2.63,26.32,2.63,0,0,2.63,0,10.53,10.53,0,0,0,0,5.26,0,2.63,2.63,0,10.53,0,2.63,0,5.26,0,2.63,5.26,2.63,2.63,0,2.63,0,0,0,2.63,10.53,2.63,2.63,0,5.26,0,2.63,23.68,2.63,21.05,0,2.63,18.42,0,2.63,0,0,0,0,0,0,0,0,0,0,39.47,28.95,0,0,0,0,0,0,0,5.26,0,5.26
0,0.758000016,"differ_L, right_L, word_L, geniu_L, stupid_L, held_L, button_L, love_L, wrong_L, lightn_L",/Atlas was permitted the opinion that he was at  **bobsnewline** liberty,25c68399f38b70d0466ae022feb4fe6a,26582,11,57.84,81.84,1,99,11,36.36,81.82,54.55,18.18,9.09,0,0,0,9.09,0,9.09,9.09,9.09,18.18,0,0,0,18.18,0,0,0,0,0,9.09,9.09,0,0,0,0,9.09,0,0,0,9.09,18.18,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,18.18,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,45.45,0,0,0,0,0,0,0,0,0,0,45.45
13,0.838,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","had a pretty lazy day... :) Not complaining.  i don't care where you're from, it's freakin hot...",25c68399f38b70d0466ae022feb4fe6a,26589,17,3.12,11.97,66.34,25.77,5.67,11.76,100,52.94,17.65,11.76,5.88,0,5.88,0,0,5.88,5.88,5.88,23.53,5.88,0,11.76,29.41,5.88,0,5.88,0,0,35.29,17.65,17.65,0,0,0,11.76,0,0,0,0,11.76,0,0,0,5.88,0,5.88,5.88,0,0,5.88,0,0,0,0,0,5.88,0,5.88,0,0,0,5.88,23.53,0,11.76,0,5.88,5.88,0,0,0,0,0,0,11.76,5.88,5.88,0,0,0,64.71,41.18,5.88,0,0,0,0,0,0,17.65,0,0
13,0.891700029,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",had a good night with my bestest Richellle and good night for Sound Parade and a bunch of realllly realllyl drunk ppls...I <3 all of you,25c68399f38b70d0466ae022feb4fe6a,26615,27,93.26,64.46,15.12,99,27,14.81,81.48,44.44,11.11,11.11,7.41,0,3.7,0,0,0,7.41,14.81,3.7,0,7.41,0,3.7,3.7,0,0,3.7,7.41,11.11,11.11,0,0,0,0,7.41,0,0,0,0,3.7,0,0,0,0,3.7,0,3.7,0,3.7,0,3.7,0,0,0,3.7,7.41,0,0,0,7.41,0,3.7,0,0,7.41,0,0,7.41,0,3.7,0,0,0,0,3.7,0,3.7,0,0,0,14.81,11.11,0,0,0,0,0,0,0,0,0,3.7
13,0.902499974,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","/It's like biology! Which is funny because in high school I failed biology and tonight...biology failed me!/""""",25c68399f38b70d0466ae022feb4fe6a,26636,18,18.82,13.32,87.07,1,9,27.78,100,50,22.22,11.11,11.11,0,0,0,0,11.11,0,11.11,11.11,0,11.11,0,11.11,11.11,5.56,5.56,0,0,16.67,5.56,11.11,0,0,11.11,0,0,0,0,0,5.56,0,5.56,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,11.11,16.67,0,11.11,0,11.11,5.56,16.67,0,11.11,5.56,33.33,0,0,0,0,0,0,0,0,0,0,0,55.56,16.67,0,0,0,0,11.11,0,11.11,5.56,0,11.11
13,0.911300004,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",is movin again..one of these days I'll stay put...Very grateful for all the help I've been given. And to have a place to go to :) We'll see how this goes...,25c68399f38b70d0466ae022feb4fe6a,26637,33,32.58,61.92,85.21,99,16.5,3.03,96.97,57.58,15.15,9.09,6.06,3.03,0,0,0,6.06,6.06,15.15,18.18,9.09,6.06,0,36.36,0,0,3.03,3.03,3.03,6.06,6.06,0,0,0,0,6.06,0,0,0,0,6.06,0,3.03,0,0,3.03,0,3.03,3.03,0,0,0,0,0,0,0,6.06,6.06,0,3.03,0,0,6.06,21.21,6.06,21.21,12.12,6.06,6.06,0,0,0,0,0,0,3.03,0,3.03,0,0,0,36.36,27.27,0,0,0,0,0,0,0,9.09,0,0
13,0.891700029,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","still has so much to do in the way of finals..my break feels too short, though I appreciated it! Tomorrow it's back to the grind...",25c68399f38b70d0466ae022feb4fe6a,26655,26,24.14,12.43,99,89.84,13,7.69,96.15,65.38,15.38,7.69,7.69,0,0,0,0,7.69,7.69,15.38,11.54,19.23,7.69,0,15.38,3.85,0,0,0,3.85,3.85,3.85,0,0,0,0,0,0,0,0,0,11.54,7.69,0,0,0,0,3.85,3.85,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,15.38,3.85,26.92,0,15.38,11.54,3.85,0,0,0,0,0,0,0,0,0,0,0,30.77,19.23,3.85,0,0,0,3.85,0,0,3.85,0,0
13,0.838,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",is feeling pretty blessed today :) I have a lot to be thankful for.,25c68399f38b70d0466ae022feb4fe6a,26657,14,83.81,23.75,52.86,99,14,21.43,100,50,7.14,7.14,7.14,0,0,0,0,0,7.14,14.29,21.43,0,0,0,28.57,7.14,0,0,0,7.14,28.57,28.57,0,0,0,0,0,0,0,0,0,21.43,7.14,0,0,14.29,0,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,7.14,0,0,7.14,0,0,0,0,7.14,0,7.14,0,7.14,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0
13,0.861000001,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",It sounds like people may be at Global Bean again tonight...mmhmmm....,25c68399f38b70d0466ae022feb4fe6a,26685,12,62.04,79.76,98.01,25.77,12,8.33,100,50,8.33,0,0,0,0,0,0,8.33,0,16.67,16.67,8.33,0,0,16.67,0,8.33,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,8.33,0,0,0,8.33,0,0,8.33,0,8.33,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,8.33,16.67,33.33,0,16.67,16.67,0,0,0,0,0,0,8.33,0,0,8.33,0,0,58.33,58.33,0,0,0,0,0,0,0,0,0,0
13,0.891700029,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",wishes some things would go away with enough wishing..but some things are meant to stay with you forever.,25c68399f38b70d0466ae022feb4fe6a,26718,19,77.17,70.08,19.27,25.77,19,10.53,94.74,52.63,15.79,5.26,0,0,5.26,0,0,10.53,0,21.05,10.53,0,5.26,0,36.84,0,0,0,0,10.53,0,0,0,0,0,0,5.26,0,0,0,0,42.11,5.26,0,15.79,10.53,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,15.79,10.53,21.05,10.53,10.53,5.26,0,0,0,0,0,0,0,0,0,0,0,0,15.79,15.79,0,0,0,0,0,0,0,0,0,0
13,0.951099992,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","The waiting game is fun. The more time you put in it, the more stubborn you are to stay until something happens, because otherwise you've just wasted a lot of time. But you're still wasting time and nothing's happened. So what're you waiting for? Because you feel it could come at any minute. Keep waiting...",25c68399f38b70d0466ae022feb4fe6a,26777,55,37.38,97.69,91.12,25.77,9.17,21.82,94.55,54.55,16.36,10.91,0,0,10.91,0,0,5.45,7.27,10.91,9.09,5.45,12.73,0,27.27,5.45,3.64,1.82,0,7.27,3.64,1.82,1.82,0,1.82,0,12.73,0,0,0,0,16.36,1.82,3.64,1.82,5.45,0,3.64,1.82,0,0,1.82,0,0,0,0,0,1.82,1.82,0,0,0,0,3.64,16.36,0,25.45,5.45,5.45,16.36,0,3.64,0,0,0,0,0,0,0,0,0,0,25.45,12.73,3.64,0,0,1.82,0,0,0,7.27,0,0
13,0.878300011,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","/It's amazing the clarity that comes with psychotic jealousy./"" My Best Friends Wedding""",25c68399f38b70d0466ae022feb4fe6a,26827,13,65.46,77.92,17.46,99,13,46.15,84.62,38.46,23.08,7.69,7.69,0,0,0,0,15.38,7.69,7.69,7.69,0,0,0,15.38,15.38,7.69,0,0,0,23.08,15.38,7.69,0,7.69,0,15.38,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08,15.38,7.69,7.69,7.69,0,0,15.38,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.15,7.69,0,0,0,0,0,0,15.38,7.69,0,15.38
13,0.957499981,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","It's funny how God brings you to where you need to be, but not exactly in the way you'd think. While my road isn't without regret, I can't say that things didn't turn out perfectly.  There were a lot of things i needed separated from long enough to realize what they were doing to me, and people I needed to be around long enough to realize a good thing when I saw one.",25c68399f38b70d0466ae022feb4fe6a,26861,73,17.11,10.89,98.57,76.42,24.33,8.22,97.26,64.38,21.92,13.7,8.22,0,4.11,0,1.37,8.22,4.11,16.44,12.33,6.85,6.85,6.85,26.03,1.37,0,5.48,1.37,1.37,5.48,4.11,1.37,0,0,1.37,8.22,0,0,0,0,24.66,4.11,1.37,5.48,1.37,2.74,9.59,2.74,1.37,1.37,0,0,0,0,0,0,4.11,0,1.37,1.37,2.74,0,8.22,16.44,0,17.81,2.74,12.33,2.74,0,0,0,0,1.37,0,0,0,0,0,0,0,15.07,4.11,4.11,0,0,0,0,0,0,6.85,0,0
13,0.953400016,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","It shouldn't be this hard!! I want ice cream, I want cheese, I want a bagel, I want a freakin baked potato...It's funny that coffee isn't even that important. Cheese//ice cream are the front runners.  Day 2 almost done..and health doesn't come easily!",25c68399f38b70d0466ae022feb4fe6a,26866,46,7.31,2.56,2.02,93.61,11.5,8.7,91.3,45.65,19.57,8.7,8.7,0,0,0,0,10.87,6.52,0,15.22,4.35,2.17,6.52,26.09,4.35,0,0,2.17,0,8.7,6.52,2.17,0,0,0,0,0,0,0,0,15.22,0,0,10.87,2.17,0,2.17,2.17,0,0,2.17,17.39,0,2.17,0,15.22,2.17,0,0,2.17,0,0,2.17,21.74,0,8.7,4.35,2.17,2.17,0,4.35,2.17,0,0,0,2.17,2.17,0,0,0,0,41.3,15.22,6.52,0,0,0,6.52,0,0,8.7,0,4.35
13,0.758000016,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",/Your friends love you. If I knew nothing else of you,25c68399f38b70d0466ae022feb4fe6a,26899,11,4.01,99,85.21,99,5.5,18.18,100,63.64,36.36,36.36,9.09,0,27.27,0,0,0,0,9.09,0,0,9.09,9.09,9.09,0,0,0,0,0,9.09,9.09,0,0,0,0,45.45,0,9.09,0,0,36.36,9.09,0,9.09,9.09,9.09,18.18,0,0,0,0,9.09,0,0,0,0,18.18,18.18,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,0,0,0,0,0,0,0,0,0,9.09
13,0.911300004,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Sometimes people don't find answers because they don't want to know.. But knowing you don't want to know isn't so different from knowing is it?,25c68399f38b70d0466ae022feb4fe6a,26913,25,1.4,11.52,96.63,25.77,12.5,24,100,56,12,8,0,0,4,0,4,4,0,12,20,4,12,16,48,4,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,52,24,4,8,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,0,0,4,0,0,0,16,0,0
13,0.805899978,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",There's nothing like feeling proud of yourself. It's like feeling infinity inside you. Epic.,27a92df10fe901b00d633e3e83c8c4de,27550,14,48.63,98.33,89.63,99,4.67,35.71,92.86,64.29,21.43,14.29,0,0,14.29,0,0,7.14,0,28.57,14.29,7.14,0,7.14,28.57,0,14.29,0,7.14,0,7.14,7.14,0,0,0,0,14.29,0,0,0,0,21.43,14.29,0,0,0,7.14,0,14.29,0,0,14.29,0,0,0,0,0,7.14,0,7.14,0,0,0,0,14.29,0,14.29,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,35.71,21.43,0,0,0,0,0,0,0,14.29,0,0
13,0.67869997,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","All those who believe in psychokinesis, raise my hand.",27a92df10fe901b00d633e3e83c8c4de,27612,9,46.37,50,98.01,25.77,9,22.22,77.78,44.44,33.33,11.11,11.11,0,0,0,0,22.22,0,11.11,0,0,0,0,11.11,0,0,11.11,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,22.22,11.11,0,0,0,11.11,0,11.11,0,0,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,11.11,11.11,0,0,0,0,0,0,0,0,0
13,0.878300011,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Woke up singing and dancing. For a brief moment, my life was a musical.",27a92df10fe901b00d633e3e83c8c4de,27671,14,97.73,50,99,25.77,7,21.43,100,50,7.14,7.14,7.14,0,0,0,0,0,14.29,14.29,7.14,0,7.14,0,28.57,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,7.14,0,7.14,0,0,14.29,7.14,0,7.14,0,0,14.29,0,0,28.57,14.29,7.14,14.29,0,21.43,0,0,0,0,0,0,0,0,0,0,21.43,14.29,7.14,0,0,0,0,0,0,0,0,0
13,0.971199989,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Tired of the games in my mind: I know they say there is someone for everyone but I feel the options are limited. I ask the lord every night why can't I let myself shine in the world? I'm attractive,great guy but some how every night it ends  the same. These are suppose to be my best years of my life,but I'm afraid of living. The thought of her goes through my mind, Dear lord, please let me shine,help me move forward.",27f1cc2f566b95164881ec4553a71b65,27700,85,42.68,17.33,98.49,86.75,17,10.59,97.65,55.29,22.35,17.65,15.29,0,0,1.18,1.18,4.71,7.06,10.59,9.41,3.53,4.71,1.18,20,7.06,2.35,2.35,0,3.53,5.88,4.71,1.18,1.18,0,0,11.76,0,2.35,1.18,1.18,18.82,3.53,2.35,0,4.71,3.53,4.71,4.71,2.35,1.18,1.18,3.53,0,3.53,0,0,9.41,3.53,2.35,4.71,2.35,0,0,16.47,0,11.76,3.53,4.71,5.88,0,1.18,0,0,2.35,0,0,0,0,0,0,0,16.47,4.71,5.88,1.18,0,1.18,0,0,0,3.53,0,0
13,0.878300011,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Needs positive thinking and motivational words!!! please send any you can think of!!! xx,28f08942cb37115428334bf2154065c5,28528,14,68.29,98.33,52.86,99,4.67,21.43,85.71,28.57,7.14,7.14,0,0,7.14,0,0,0,0,7.14,7.14,0,7.14,0,28.57,7.14,0,0,0,7.14,14.29,14.29,0,0,0,0,14.29,0,0,0,0,42.86,21.43,7.14,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,14.29,0,7.14,0,7.14,0,0,28.57,0,7.14,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,42.86,0,0,0,0,0,42.86,0,0,0,0,0
13,0.969399989,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Whatever you give to a woman, she will make it greater. Give her sperm, she will give you a baby. Give her a house, she will give you a home. Give her groceries, she will give you a meal. Give her a smile and she will give you her heart. She multiplies and enlarges whatever she is given. So if you give her crap, be ready to receive a ton of shit! Real women keep this going.",29cda473b52e1c75fbfe958ed3aec565,28882,77,20.54,99,1,49.97,9.62,9.09,94.81,57.14,29.87,24.68,0,0,7.79,16.88,0,5.19,9.09,3.9,9.09,1.3,5.19,0,27.27,1.3,1.3,2.6,0,1.3,6.49,3.9,2.6,0,2.6,0,42.86,1.3,0,19.48,0,2.6,0,1.3,1.3,1.3,0,1.3,0,0,0,0,6.49,3.9,0,0,2.6,0,0,0,0,0,0,1.3,18.18,7.79,2.6,2.6,0,1.3,0,0,2.6,0,0,0,2.6,2.6,0,0,0,0,16.88,9.09,6.49,0,0,0,1.3,0,0,0,0,0
13,0.966300011,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Who says Facebook friends aren't real friends? They enjoy seeing you online every day... miss you when you're not there... send condolences if you've lost someone... send you wishes on your birthday... enjoy the photos & videos you post... put a smile on your face when you're down, make you laugh when you feel like crying....... Repost if you love your Facebook friends!!!!!",29cda473b52e1c75fbfe958ed3aec565,28914,62,8.33,99,60.4,83.22,7.75,12.9,93.55,48.39,25.81,22.58,0,0,20.97,0,1.61,3.23,3.23,6.45,6.45,6.45,8.06,3.23,24.19,0,1.61,6.45,0,1.61,12.9,8.06,4.84,0,0,4.84,40.32,0,4.84,0,0,14.52,1.61,1.61,4.84,4.84,1.61,6.45,9.68,4.84,3.23,1.61,3.23,1.61,0,0,0,12.9,9.68,1.61,1.61,0,0,3.23,14.52,1.61,19.35,4.84,4.84,8.06,0,4.84,0,0,0,0,0,0,0,0,0,0,54.84,35.48,1.61,0,0,1.61,8.06,0,0,6.45,0,1.61
13,0.805899978,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Happy Mothers Day to all you facebook mommies! Each and every one of us deserves this day! @--'--,",29cda473b52e1c75fbfe958ed3aec565,28960,17,74.42,99,6.2,98.87,8.5,23.53,88.24,35.29,17.65,11.76,0,5.88,5.88,0,0,5.88,0,11.76,0,0,5.88,0,0,5.88,0,0,5.88,17.65,5.88,5.88,0,0,0,0,23.53,5.88,0,5.88,0,11.76,0,0,0,0,11.76,0,0,0,0,0,0,0,0,0,0,11.76,11.76,0,0,0,0,0,0,0,11.76,0,0,11.76,0,5.88,0,0,0,0,0,0,0,0,0,0,52.94,0,5.88,0,0,0,11.76,23.53,0,5.88,0,5.88
13,0.878300011,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Hubby and I are thinking of going to a haunted attraction friday night. Anybody have suggestions?,29cda473b52e1c75fbfe958ed3aec565,29027,16,72.69,89.42,95.6,25.77,8,31.25,100,50,12.5,6.25,6.25,0,0,0,0,6.25,6.25,12.5,12.5,0,6.25,0,25,6.25,0,0,0,0,12.5,6.25,6.25,0,0,0,18.75,6.25,0,0,6.25,12.5,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,12.5,6.25,18.75,6.25,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,0,0,0,6.25,0,0,0,0,0,0
13,0.758000016,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Be yourself- those who matter don't mind and those who mind don't  **bobsnewline** matter.,29cda473b52e1c75fbfe958ed3aec565,29062,14,1,92.33,1,25.77,14,14.29,64.29,64.29,35.71,7.14,0,0,7.14,0,0,28.57,0,0,21.43,0,7.14,14.29,21.43,0,0,14.29,0,0,0,0,0,0,0,0,21.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.14,7.14,0,0,0,0,0,7.14,0,14.29,0,28.57
13,0.938899994,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Getting reading glasses- it's okay, I had good help and they're cute :) Lunch was nice. Chilling with the kids and looking forward to a fun-filled evening!",29cda473b52e1c75fbfe958ed3aec565,29068,28,68.29,76.25,13.15,99,14,25,96.43,39.29,7.14,3.57,3.57,0,0,0,0,3.57,7.14,7.14,14.29,0,7.14,0,25,10.71,0,0,0,0,21.43,21.43,0,0,0,0,10.71,0,0,0,0,0,0,0,0,0,0,0,3.57,3.57,0,0,3.57,0,0,0,3.57,10.71,3.57,0,3.57,7.14,0,7.14,7.14,0,10.71,3.57,7.14,7.14,0,7.14,0,0,0,0,7.14,0,3.57,3.57,0,0,25,3.57,3.57,0,0,0,3.57,7.14,0,7.14,0,0
13,0.878300011,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","/Insanity is doing the same thing over and over and expecting a different result./"" Can't recall where this comes from.""",29cda473b52e1c75fbfe958ed3aec565,29075,20,66.46,6.7,93.3,25.77,20,15,95,65,10,0,0,0,0,0,0,10,10,15,10,5,10,5,15,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,5,5,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,15,5,20,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,0,0,0,0,0,10,5,0,10
13,0.955600023,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","There **bobsnewline**  comes a time in life when you walk away from all the pointless  **bobsnewline** drama and people who create it, and surround yourself with people  **bobsnewline** who make you laugh so hard that you forget the bad and focus on the  **bobsnewline** good. Life is too short to be anything but happy. Repost if you  **bobsnewline** agree!",29cda473b52e1c75fbfe958ed3aec565,29094,59,46.9,97.88,24.96,99,19.67,15.25,88.14,52.54,16.95,8.47,0,0,8.47,0,0,8.47,6.78,10.17,3.39,6.78,11.86,0,11.86,6.78,0,5.08,0,1.69,10.17,8.47,1.69,0,0,0,15.25,0,0,0,0,10.17,0,3.39,1.69,3.39,1.69,3.39,3.39,0,1.69,1.69,3.39,0,3.39,0,0,5.08,0,1.69,0,1.69,1.69,0,10.17,0,15.25,3.39,8.47,3.39,0,1.69,0,0,0,0,1.69,0,0,1.69,0,0,40.68,3.39,1.69,0,0,0,1.69,0,0,0,0,33.9
13,0.838,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H",Insanity is doing the same thing over and over and expecting a different result,29cda473b52e1c75fbfe958ed3aec565,29127,14,83.81,23.75,13.15,25.77,14,21.43,92.86,64.29,7.14,0,0,0,0,0,0,7.14,14.29,14.29,14.29,0,14.29,0,14.29,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,0,7.14,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,7.14,7.14,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.805899978,"love_H, life_H, go_H, know_H, day_H, make_H, thing_H, time_H, feel_H, peopl_H","Dear summer cold, please f-ck off, we've got things to do >:(",29cda473b52e1c75fbfe958ed3aec565,29131,13,65.46,98.93,17.46,99,13,0,84.62,38.46,15.38,7.69,0,7.69,0,0,0,7.69,0,15.38,15.38,0,0,0,23.08,7.69,0,0,0,0,23.08,15.38,7.69,0,0,0,15.38,0,7.69,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,23.08,15.38,0,0,7.69,0,15.38,7.69,0,15.38,0,7.69,7.69,0,0,0,0,0,0,7.69,0,7.69,0,0,0,38.46,0,15.38,0,0,0,0,7.69,0,7.69,0,7.69
